"","name","turtle","from","turtle","to","united"
"1790","make-edge","turtle",62,"turtle",36,"make-edge turtle 62 turtle 36"
"1791","make-edge","turtle",62,"turtle",37,"make-edge turtle 62 turtle 37"
"1792","make-edge","turtle",62,"turtle",38,"make-edge turtle 62 turtle 38"
"1793","make-edge","turtle",62,"turtle",39,"make-edge turtle 62 turtle 39"
"1794","make-edge","turtle",62,"turtle",40,"make-edge turtle 62 turtle 40"
"1795","make-edge","turtle",62,"turtle",41,"make-edge turtle 62 turtle 41"
"1796","make-edge","turtle",62,"turtle",42,"make-edge turtle 62 turtle 42"
"1797","make-edge","turtle",62,"turtle",43,"make-edge turtle 62 turtle 43"
"1798","make-edge","turtle",62,"turtle",45,"make-edge turtle 62 turtle 45"
"1799","make-edge","turtle",62,"turtle",46,"make-edge turtle 62 turtle 46"
"1800","make-edge","turtle",62,"turtle",47,"make-edge turtle 62 turtle 47"
"1801","make-edge","turtle",62,"turtle",48,"make-edge turtle 62 turtle 48"
"1802","make-edge","turtle",62,"turtle",49,"make-edge turtle 62 turtle 49"
"1803","make-edge","turtle",62,"turtle",50,"make-edge turtle 62 turtle 50"
"1804","make-edge","turtle",62,"turtle",51,"make-edge turtle 62 turtle 51"
"1805","make-edge","turtle",62,"turtle",52,"make-edge turtle 62 turtle 52"
"1806","make-edge","turtle",62,"turtle",53,"make-edge turtle 62 turtle 53"
"1807","make-edge","turtle",62,"turtle",54,"make-edge turtle 62 turtle 54"
"1808","make-edge","turtle",62,"turtle",55,"make-edge turtle 62 turtle 55"
"1809","make-edge","turtle",62,"turtle",56,"make-edge turtle 62 turtle 56"
"1810","make-edge","turtle",62,"turtle",57,"make-edge turtle 62 turtle 57"
"1811","make-edge","turtle",62,"turtle",58,"make-edge turtle 62 turtle 58"
"1812","make-edge","turtle",62,"turtle",59,"make-edge turtle 62 turtle 59"
"1813","make-edge","turtle",62,"turtle",60,"make-edge turtle 62 turtle 60"
"1814","make-edge","turtle",62,"turtle",61,"make-edge turtle 62 turtle 61"
"1815","make-edge","turtle",63,"turtle",1,"make-edge turtle 63 turtle  1"
"1816","make-edge","turtle",63,"turtle",2,"make-edge turtle 63 turtle  2"
"1817","make-edge","turtle",63,"turtle",3,"make-edge turtle 63 turtle  3"
"1818","make-edge","turtle",63,"turtle",6,"make-edge turtle 63 turtle  6"
"1819","make-edge","turtle",63,"turtle",7,"make-edge turtle 63 turtle  7"
"1820","make-edge","turtle",63,"turtle",8,"make-edge turtle 63 turtle  8"
"1821","make-edge","turtle",63,"turtle",9,"make-edge turtle 63 turtle  9"
"1822","make-edge","turtle",63,"turtle",10,"make-edge turtle 63 turtle 10"
"1823","make-edge","turtle",63,"turtle",11,"make-edge turtle 63 turtle 11"
"1824","make-edge","turtle",63,"turtle",12,"make-edge turtle 63 turtle 12"
"1825","make-edge","turtle",63,"turtle",13,"make-edge turtle 63 turtle 13"
"1826","make-edge","turtle",63,"turtle",14,"make-edge turtle 63 turtle 14"
"1827","make-edge","turtle",63,"turtle",15,"make-edge turtle 63 turtle 15"
"1828","make-edge","turtle",63,"turtle",16,"make-edge turtle 63 turtle 16"
"1829","make-edge","turtle",63,"turtle",17,"make-edge turtle 63 turtle 17"
"1830","make-edge","turtle",63,"turtle",18,"make-edge turtle 63 turtle 18"
"1831","make-edge","turtle",63,"turtle",19,"make-edge turtle 63 turtle 19"
"1832","make-edge","turtle",63,"turtle",20,"make-edge turtle 63 turtle 20"
"1833","make-edge","turtle",63,"turtle",21,"make-edge turtle 63 turtle 21"
"1834","make-edge","turtle",63,"turtle",22,"make-edge turtle 63 turtle 22"
"1835","make-edge","turtle",63,"turtle",23,"make-edge turtle 63 turtle 23"
"1836","make-edge","turtle",63,"turtle",24,"make-edge turtle 63 turtle 24"
"1837","make-edge","turtle",63,"turtle",25,"make-edge turtle 63 turtle 25"
"1838","make-edge","turtle",63,"turtle",26,"make-edge turtle 63 turtle 26"
"1839","make-edge","turtle",63,"turtle",27,"make-edge turtle 63 turtle 27"
"1840","make-edge","turtle",63,"turtle",28,"make-edge turtle 63 turtle 28"
"1841","make-edge","turtle",63,"turtle",29,"make-edge turtle 63 turtle 29"
"1842","make-edge","turtle",63,"turtle",30,"make-edge turtle 63 turtle 30"
"1843","make-edge","turtle",63,"turtle",31,"make-edge turtle 63 turtle 31"
"1844","make-edge","turtle",63,"turtle",32,"make-edge turtle 63 turtle 32"
"1845","make-edge","turtle",63,"turtle",33,"make-edge turtle 63 turtle 33"
"1846","make-edge","turtle",63,"turtle",34,"make-edge turtle 63 turtle 34"
"1847","make-edge","turtle",63,"turtle",35,"make-edge turtle 63 turtle 35"
"1848","make-edge","turtle",63,"turtle",36,"make-edge turtle 63 turtle 36"
"1849","make-edge","turtle",63,"turtle",37,"make-edge turtle 63 turtle 37"
"1850","make-edge","turtle",63,"turtle",38,"make-edge turtle 63 turtle 38"
"1851","make-edge","turtle",63,"turtle",39,"make-edge turtle 63 turtle 39"
"1852","make-edge","turtle",63,"turtle",40,"make-edge turtle 63 turtle 40"
"1853","make-edge","turtle",63,"turtle",41,"make-edge turtle 63 turtle 41"
"1854","make-edge","turtle",63,"turtle",42,"make-edge turtle 63 turtle 42"
"1855","make-edge","turtle",63,"turtle",43,"make-edge turtle 63 turtle 43"
"1856","make-edge","turtle",63,"turtle",44,"make-edge turtle 63 turtle 44"
"1857","make-edge","turtle",63,"turtle",45,"make-edge turtle 63 turtle 45"
"1858","make-edge","turtle",63,"turtle",46,"make-edge turtle 63 turtle 46"
"1859","make-edge","turtle",63,"turtle",47,"make-edge turtle 63 turtle 47"
"1860","make-edge","turtle",63,"turtle",48,"make-edge turtle 63 turtle 48"
"1861","make-edge","turtle",63,"turtle",49,"make-edge turtle 63 turtle 49"
"1862","make-edge","turtle",63,"turtle",50,"make-edge turtle 63 turtle 50"
"1863","make-edge","turtle",63,"turtle",51,"make-edge turtle 63 turtle 51"
"1864","make-edge","turtle",63,"turtle",52,"make-edge turtle 63 turtle 52"
"1865","make-edge","turtle",63,"turtle",53,"make-edge turtle 63 turtle 53"
"1866","make-edge","turtle",63,"turtle",54,"make-edge turtle 63 turtle 54"
"1867","make-edge","turtle",63,"turtle",55,"make-edge turtle 63 turtle 55"
"1868","make-edge","turtle",63,"turtle",56,"make-edge turtle 63 turtle 56"
"1869","make-edge","turtle",63,"turtle",57,"make-edge turtle 63 turtle 57"
"1870","make-edge","turtle",63,"turtle",58,"make-edge turtle 63 turtle 58"
"1871","make-edge","turtle",63,"turtle",59,"make-edge turtle 63 turtle 59"
"1872","make-edge","turtle",63,"turtle",60,"make-edge turtle 63 turtle 60"
"1873","make-edge","turtle",63,"turtle",61,"make-edge turtle 63 turtle 61"
"1874","make-edge","turtle",63,"turtle",62,"make-edge turtle 63 turtle 62"
"1875","make-edge","turtle",64,"turtle",1,"make-edge turtle 64 turtle  1"
"1876","make-edge","turtle",64,"turtle",2,"make-edge turtle 64 turtle  2"
"1877","make-edge","turtle",64,"turtle",3,"make-edge turtle 64 turtle  3"
"1878","make-edge","turtle",64,"turtle",5,"make-edge turtle 64 turtle  5"
"1879","make-edge","turtle",64,"turtle",6,"make-edge turtle 64 turtle  6"
"1880","make-edge","turtle",64,"turtle",7,"make-edge turtle 64 turtle  7"
"1881","make-edge","turtle",64,"turtle",8,"make-edge turtle 64 turtle  8"
"1882","make-edge","turtle",64,"turtle",9,"make-edge turtle 64 turtle  9"
"1883","make-edge","turtle",64,"turtle",10,"make-edge turtle 64 turtle 10"
"1884","make-edge","turtle",64,"turtle",11,"make-edge turtle 64 turtle 11"
"1885","make-edge","turtle",64,"turtle",12,"make-edge turtle 64 turtle 12"
"1886","make-edge","turtle",64,"turtle",13,"make-edge turtle 64 turtle 13"
"1887","make-edge","turtle",64,"turtle",14,"make-edge turtle 64 turtle 14"
"1888","make-edge","turtle",64,"turtle",15,"make-edge turtle 64 turtle 15"
"1889","make-edge","turtle",64,"turtle",17,"make-edge turtle 64 turtle 17"
"1890","make-edge","turtle",64,"turtle",18,"make-edge turtle 64 turtle 18"
"1891","make-edge","turtle",64,"turtle",19,"make-edge turtle 64 turtle 19"
"1892","make-edge","turtle",64,"turtle",20,"make-edge turtle 64 turtle 20"
"1893","make-edge","turtle",64,"turtle",21,"make-edge turtle 64 turtle 21"
"1894","make-edge","turtle",64,"turtle",22,"make-edge turtle 64 turtle 22"
"1895","make-edge","turtle",64,"turtle",23,"make-edge turtle 64 turtle 23"
"1896","make-edge","turtle",64,"turtle",24,"make-edge turtle 64 turtle 24"
"1897","make-edge","turtle",64,"turtle",25,"make-edge turtle 64 turtle 25"
"1898","make-edge","turtle",64,"turtle",26,"make-edge turtle 64 turtle 26"
"1899","make-edge","turtle",64,"turtle",27,"make-edge turtle 64 turtle 27"
"1900","make-edge","turtle",64,"turtle",28,"make-edge turtle 64 turtle 28"
"1901","make-edge","turtle",64,"turtle",29,"make-edge turtle 64 turtle 29"
"1902","make-edge","turtle",64,"turtle",30,"make-edge turtle 64 turtle 30"
"1903","make-edge","turtle",64,"turtle",31,"make-edge turtle 64 turtle 31"
"1904","make-edge","turtle",64,"turtle",32,"make-edge turtle 64 turtle 32"
"1905","make-edge","turtle",64,"turtle",33,"make-edge turtle 64 turtle 33"
"1906","make-edge","turtle",64,"turtle",34,"make-edge turtle 64 turtle 34"
"1907","make-edge","turtle",64,"turtle",35,"make-edge turtle 64 turtle 35"
"1908","make-edge","turtle",64,"turtle",36,"make-edge turtle 64 turtle 36"
"1909","make-edge","turtle",64,"turtle",37,"make-edge turtle 64 turtle 37"
"1910","make-edge","turtle",64,"turtle",38,"make-edge turtle 64 turtle 38"
"1911","make-edge","turtle",64,"turtle",39,"make-edge turtle 64 turtle 39"
"1912","make-edge","turtle",64,"turtle",40,"make-edge turtle 64 turtle 40"
"1913","make-edge","turtle",64,"turtle",41,"make-edge turtle 64 turtle 41"
"1914","make-edge","turtle",64,"turtle",42,"make-edge turtle 64 turtle 42"
"1915","make-edge","turtle",64,"turtle",43,"make-edge turtle 64 turtle 43"
"1916","make-edge","turtle",64,"turtle",44,"make-edge turtle 64 turtle 44"
"1917","make-edge","turtle",64,"turtle",45,"make-edge turtle 64 turtle 45"
"1918","make-edge","turtle",64,"turtle",46,"make-edge turtle 64 turtle 46"
"1919","make-edge","turtle",64,"turtle",47,"make-edge turtle 64 turtle 47"
"1920","make-edge","turtle",64,"turtle",48,"make-edge turtle 64 turtle 48"
"1921","make-edge","turtle",64,"turtle",49,"make-edge turtle 64 turtle 49"
"1922","make-edge","turtle",64,"turtle",50,"make-edge turtle 64 turtle 50"
"1923","make-edge","turtle",64,"turtle",51,"make-edge turtle 64 turtle 51"
"1924","make-edge","turtle",64,"turtle",52,"make-edge turtle 64 turtle 52"
"1925","make-edge","turtle",64,"turtle",53,"make-edge turtle 64 turtle 53"
"1926","make-edge","turtle",64,"turtle",54,"make-edge turtle 64 turtle 54"
"1927","make-edge","turtle",64,"turtle",55,"make-edge turtle 64 turtle 55"
"1928","make-edge","turtle",64,"turtle",56,"make-edge turtle 64 turtle 56"
"1929","make-edge","turtle",64,"turtle",57,"make-edge turtle 64 turtle 57"
"1930","make-edge","turtle",64,"turtle",58,"make-edge turtle 64 turtle 58"
"1931","make-edge","turtle",64,"turtle",59,"make-edge turtle 64 turtle 59"
"1932","make-edge","turtle",64,"turtle",60,"make-edge turtle 64 turtle 60"
"1933","make-edge","turtle",64,"turtle",61,"make-edge turtle 64 turtle 61"
"1934","make-edge","turtle",64,"turtle",62,"make-edge turtle 64 turtle 62"
"1935","make-edge","turtle",64,"turtle",63,"make-edge turtle 64 turtle 63"
"1936","make-edge","turtle",65,"turtle",1,"make-edge turtle 65 turtle  1"
"1937","make-edge","turtle",65,"turtle",2,"make-edge turtle 65 turtle  2"
"1938","make-edge","turtle",65,"turtle",3,"make-edge turtle 65 turtle  3"
"1939","make-edge","turtle",65,"turtle",4,"make-edge turtle 65 turtle  4"
"1940","make-edge","turtle",65,"turtle",5,"make-edge turtle 65 turtle  5"
"1941","make-edge","turtle",65,"turtle",6,"make-edge turtle 65 turtle  6"
"1942","make-edge","turtle",65,"turtle",7,"make-edge turtle 65 turtle  7"
"1943","make-edge","turtle",65,"turtle",8,"make-edge turtle 65 turtle  8"
"1944","make-edge","turtle",65,"turtle",9,"make-edge turtle 65 turtle  9"
"1945","make-edge","turtle",65,"turtle",10,"make-edge turtle 65 turtle 10"
"1946","make-edge","turtle",65,"turtle",11,"make-edge turtle 65 turtle 11"
"1947","make-edge","turtle",65,"turtle",12,"make-edge turtle 65 turtle 12"
"1948","make-edge","turtle",65,"turtle",13,"make-edge turtle 65 turtle 13"
"1949","make-edge","turtle",65,"turtle",14,"make-edge turtle 65 turtle 14"
"1950","make-edge","turtle",65,"turtle",15,"make-edge turtle 65 turtle 15"
"1951","make-edge","turtle",65,"turtle",16,"make-edge turtle 65 turtle 16"
"1952","make-edge","turtle",65,"turtle",18,"make-edge turtle 65 turtle 18"
"1953","make-edge","turtle",65,"turtle",19,"make-edge turtle 65 turtle 19"
"1954","make-edge","turtle",65,"turtle",20,"make-edge turtle 65 turtle 20"
"1955","make-edge","turtle",65,"turtle",21,"make-edge turtle 65 turtle 21"
"1956","make-edge","turtle",65,"turtle",22,"make-edge turtle 65 turtle 22"
"1957","make-edge","turtle",65,"turtle",23,"make-edge turtle 65 turtle 23"
"1958","make-edge","turtle",65,"turtle",24,"make-edge turtle 65 turtle 24"
"1959","make-edge","turtle",65,"turtle",25,"make-edge turtle 65 turtle 25"
"1960","make-edge","turtle",65,"turtle",26,"make-edge turtle 65 turtle 26"
"1961","make-edge","turtle",65,"turtle",27,"make-edge turtle 65 turtle 27"
"1962","make-edge","turtle",65,"turtle",28,"make-edge turtle 65 turtle 28"
"1963","make-edge","turtle",65,"turtle",29,"make-edge turtle 65 turtle 29"
"1964","make-edge","turtle",65,"turtle",30,"make-edge turtle 65 turtle 30"
"1965","make-edge","turtle",65,"turtle",31,"make-edge turtle 65 turtle 31"
"1966","make-edge","turtle",65,"turtle",32,"make-edge turtle 65 turtle 32"
"1967","make-edge","turtle",65,"turtle",33,"make-edge turtle 65 turtle 33"
"1968","make-edge","turtle",65,"turtle",34,"make-edge turtle 65 turtle 34"
"1969","make-edge","turtle",65,"turtle",35,"make-edge turtle 65 turtle 35"
"1970","make-edge","turtle",65,"turtle",36,"make-edge turtle 65 turtle 36"
"1971","make-edge","turtle",65,"turtle",37,"make-edge turtle 65 turtle 37"
"1972","make-edge","turtle",65,"turtle",38,"make-edge turtle 65 turtle 38"
"1973","make-edge","turtle",65,"turtle",39,"make-edge turtle 65 turtle 39"
"1974","make-edge","turtle",65,"turtle",40,"make-edge turtle 65 turtle 40"
"1975","make-edge","turtle",65,"turtle",41,"make-edge turtle 65 turtle 41"
"1976","make-edge","turtle",65,"turtle",42,"make-edge turtle 65 turtle 42"
"1977","make-edge","turtle",65,"turtle",43,"make-edge turtle 65 turtle 43"
"1978","make-edge","turtle",65,"turtle",44,"make-edge turtle 65 turtle 44"
"1979","make-edge","turtle",65,"turtle",45,"make-edge turtle 65 turtle 45"
"1980","make-edge","turtle",65,"turtle",46,"make-edge turtle 65 turtle 46"
"1981","make-edge","turtle",65,"turtle",47,"make-edge turtle 65 turtle 47"
"1982","make-edge","turtle",65,"turtle",48,"make-edge turtle 65 turtle 48"
"1983","make-edge","turtle",65,"turtle",50,"make-edge turtle 65 turtle 50"
"1984","make-edge","turtle",65,"turtle",52,"make-edge turtle 65 turtle 52"
"1985","make-edge","turtle",65,"turtle",53,"make-edge turtle 65 turtle 53"
"1986","make-edge","turtle",65,"turtle",54,"make-edge turtle 65 turtle 54"
"1987","make-edge","turtle",65,"turtle",55,"make-edge turtle 65 turtle 55"
"1988","make-edge","turtle",65,"turtle",56,"make-edge turtle 65 turtle 56"
"1989","make-edge","turtle",65,"turtle",57,"make-edge turtle 65 turtle 57"
"1990","make-edge","turtle",65,"turtle",58,"make-edge turtle 65 turtle 58"
"1991","make-edge","turtle",65,"turtle",59,"make-edge turtle 65 turtle 59"
"1992","make-edge","turtle",65,"turtle",60,"make-edge turtle 65 turtle 60"
"1993","make-edge","turtle",65,"turtle",61,"make-edge turtle 65 turtle 61"
"1994","make-edge","turtle",65,"turtle",62,"make-edge turtle 65 turtle 62"
"1995","make-edge","turtle",65,"turtle",63,"make-edge turtle 65 turtle 63"
"1996","make-edge","turtle",65,"turtle",64,"make-edge turtle 65 turtle 64"
"1997","make-edge","turtle",66,"turtle",1,"make-edge turtle 66 turtle  1"
"1998","make-edge","turtle",66,"turtle",2,"make-edge turtle 66 turtle  2"
"1999","make-edge","turtle",66,"turtle",3,"make-edge turtle 66 turtle  3"
"2000","make-edge","turtle",66,"turtle",4,"make-edge turtle 66 turtle  4"
"2001","make-edge","turtle",66,"turtle",5,"make-edge turtle 66 turtle  5"
"2002","make-edge","turtle",66,"turtle",6,"make-edge turtle 66 turtle  6"
"2003","make-edge","turtle",66,"turtle",7,"make-edge turtle 66 turtle  7"
"2004","make-edge","turtle",66,"turtle",8,"make-edge turtle 66 turtle  8"
"2005","make-edge","turtle",66,"turtle",9,"make-edge turtle 66 turtle  9"
"2006","make-edge","turtle",66,"turtle",10,"make-edge turtle 66 turtle 10"
"2007","make-edge","turtle",66,"turtle",11,"make-edge turtle 66 turtle 11"
"2008","make-edge","turtle",66,"turtle",12,"make-edge turtle 66 turtle 12"
"2009","make-edge","turtle",66,"turtle",13,"make-edge turtle 66 turtle 13"
"2010","make-edge","turtle",66,"turtle",14,"make-edge turtle 66 turtle 14"
"2011","make-edge","turtle",66,"turtle",15,"make-edge turtle 66 turtle 15"
"2012","make-edge","turtle",66,"turtle",16,"make-edge turtle 66 turtle 16"
"2013","make-edge","turtle",66,"turtle",17,"make-edge turtle 66 turtle 17"
"2014","make-edge","turtle",66,"turtle",18,"make-edge turtle 66 turtle 18"
"2015","make-edge","turtle",66,"turtle",19,"make-edge turtle 66 turtle 19"
"2016","make-edge","turtle",66,"turtle",20,"make-edge turtle 66 turtle 20"
"2017","make-edge","turtle",66,"turtle",21,"make-edge turtle 66 turtle 21"
"2018","make-edge","turtle",66,"turtle",22,"make-edge turtle 66 turtle 22"
"2019","make-edge","turtle",66,"turtle",23,"make-edge turtle 66 turtle 23"
"2020","make-edge","turtle",66,"turtle",24,"make-edge turtle 66 turtle 24"
"2021","make-edge","turtle",66,"turtle",25,"make-edge turtle 66 turtle 25"
"2022","make-edge","turtle",66,"turtle",26,"make-edge turtle 66 turtle 26"
"2023","make-edge","turtle",66,"turtle",27,"make-edge turtle 66 turtle 27"
"2024","make-edge","turtle",66,"turtle",28,"make-edge turtle 66 turtle 28"
"2025","make-edge","turtle",66,"turtle",29,"make-edge turtle 66 turtle 29"
"2026","make-edge","turtle",66,"turtle",30,"make-edge turtle 66 turtle 30"
"2027","make-edge","turtle",66,"turtle",31,"make-edge turtle 66 turtle 31"
"2028","make-edge","turtle",66,"turtle",32,"make-edge turtle 66 turtle 32"
"2029","make-edge","turtle",66,"turtle",33,"make-edge turtle 66 turtle 33"
"2030","make-edge","turtle",66,"turtle",34,"make-edge turtle 66 turtle 34"
"2031","make-edge","turtle",66,"turtle",35,"make-edge turtle 66 turtle 35"
"2032","make-edge","turtle",66,"turtle",36,"make-edge turtle 66 turtle 36"
"2033","make-edge","turtle",66,"turtle",37,"make-edge turtle 66 turtle 37"
"2034","make-edge","turtle",66,"turtle",38,"make-edge turtle 66 turtle 38"
"2035","make-edge","turtle",66,"turtle",39,"make-edge turtle 66 turtle 39"
"2036","make-edge","turtle",66,"turtle",40,"make-edge turtle 66 turtle 40"
"2037","make-edge","turtle",66,"turtle",41,"make-edge turtle 66 turtle 41"
"2038","make-edge","turtle",66,"turtle",42,"make-edge turtle 66 turtle 42"
"2039","make-edge","turtle",66,"turtle",43,"make-edge turtle 66 turtle 43"
"2040","make-edge","turtle",66,"turtle",44,"make-edge turtle 66 turtle 44"
"2041","make-edge","turtle",66,"turtle",45,"make-edge turtle 66 turtle 45"
"2042","make-edge","turtle",66,"turtle",46,"make-edge turtle 66 turtle 46"
"2043","make-edge","turtle",66,"turtle",47,"make-edge turtle 66 turtle 47"
"2044","make-edge","turtle",66,"turtle",48,"make-edge turtle 66 turtle 48"
"2045","make-edge","turtle",66,"turtle",49,"make-edge turtle 66 turtle 49"
"2046","make-edge","turtle",66,"turtle",50,"make-edge turtle 66 turtle 50"
"2047","make-edge","turtle",66,"turtle",51,"make-edge turtle 66 turtle 51"
"2048","make-edge","turtle",66,"turtle",52,"make-edge turtle 66 turtle 52"
"2049","make-edge","turtle",66,"turtle",53,"make-edge turtle 66 turtle 53"
"2050","make-edge","turtle",66,"turtle",54,"make-edge turtle 66 turtle 54"
"2051","make-edge","turtle",66,"turtle",55,"make-edge turtle 66 turtle 55"
"2052","make-edge","turtle",66,"turtle",56,"make-edge turtle 66 turtle 56"
"2053","make-edge","turtle",66,"turtle",57,"make-edge turtle 66 turtle 57"
"2054","make-edge","turtle",66,"turtle",58,"make-edge turtle 66 turtle 58"
"2055","make-edge","turtle",66,"turtle",59,"make-edge turtle 66 turtle 59"
"2056","make-edge","turtle",66,"turtle",60,"make-edge turtle 66 turtle 60"
"2057","make-edge","turtle",66,"turtle",61,"make-edge turtle 66 turtle 61"
"2058","make-edge","turtle",66,"turtle",62,"make-edge turtle 66 turtle 62"
"2059","make-edge","turtle",66,"turtle",63,"make-edge turtle 66 turtle 63"
"2060","make-edge","turtle",66,"turtle",64,"make-edge turtle 66 turtle 64"
"2061","make-edge","turtle",66,"turtle",65,"make-edge turtle 66 turtle 65"
"2062","make-edge","turtle",67,"turtle",1,"make-edge turtle 67 turtle  1"
"2063","make-edge","turtle",67,"turtle",2,"make-edge turtle 67 turtle  2"
"2064","make-edge","turtle",67,"turtle",3,"make-edge turtle 67 turtle  3"
"2065","make-edge","turtle",67,"turtle",4,"make-edge turtle 67 turtle  4"
"2066","make-edge","turtle",67,"turtle",5,"make-edge turtle 67 turtle  5"
"2067","make-edge","turtle",67,"turtle",6,"make-edge turtle 67 turtle  6"
"2068","make-edge","turtle",67,"turtle",7,"make-edge turtle 67 turtle  7"
"2069","make-edge","turtle",67,"turtle",8,"make-edge turtle 67 turtle  8"
"2070","make-edge","turtle",67,"turtle",9,"make-edge turtle 67 turtle  9"
"2071","make-edge","turtle",67,"turtle",10,"make-edge turtle 67 turtle 10"
"2072","make-edge","turtle",67,"turtle",11,"make-edge turtle 67 turtle 11"
"2073","make-edge","turtle",67,"turtle",12,"make-edge turtle 67 turtle 12"
"2074","make-edge","turtle",67,"turtle",13,"make-edge turtle 67 turtle 13"
"2075","make-edge","turtle",67,"turtle",14,"make-edge turtle 67 turtle 14"
"2076","make-edge","turtle",67,"turtle",15,"make-edge turtle 67 turtle 15"
"2077","make-edge","turtle",67,"turtle",16,"make-edge turtle 67 turtle 16"
"2078","make-edge","turtle",67,"turtle",17,"make-edge turtle 67 turtle 17"
"2079","make-edge","turtle",67,"turtle",18,"make-edge turtle 67 turtle 18"
"2080","make-edge","turtle",67,"turtle",19,"make-edge turtle 67 turtle 19"
"2081","make-edge","turtle",67,"turtle",20,"make-edge turtle 67 turtle 20"
"2082","make-edge","turtle",67,"turtle",21,"make-edge turtle 67 turtle 21"
"2083","make-edge","turtle",67,"turtle",22,"make-edge turtle 67 turtle 22"
"2084","make-edge","turtle",67,"turtle",23,"make-edge turtle 67 turtle 23"
"2085","make-edge","turtle",67,"turtle",24,"make-edge turtle 67 turtle 24"
"2086","make-edge","turtle",67,"turtle",25,"make-edge turtle 67 turtle 25"
"2087","make-edge","turtle",67,"turtle",26,"make-edge turtle 67 turtle 26"
"2088","make-edge","turtle",67,"turtle",27,"make-edge turtle 67 turtle 27"
"2089","make-edge","turtle",67,"turtle",28,"make-edge turtle 67 turtle 28"
"2090","make-edge","turtle",67,"turtle",29,"make-edge turtle 67 turtle 29"
"2091","make-edge","turtle",67,"turtle",30,"make-edge turtle 67 turtle 30"
"2092","make-edge","turtle",67,"turtle",31,"make-edge turtle 67 turtle 31"
"2093","make-edge","turtle",67,"turtle",32,"make-edge turtle 67 turtle 32"
"2094","make-edge","turtle",67,"turtle",33,"make-edge turtle 67 turtle 33"
"2095","make-edge","turtle",67,"turtle",34,"make-edge turtle 67 turtle 34"
"2096","make-edge","turtle",67,"turtle",35,"make-edge turtle 67 turtle 35"
"2097","make-edge","turtle",67,"turtle",36,"make-edge turtle 67 turtle 36"
"2098","make-edge","turtle",67,"turtle",37,"make-edge turtle 67 turtle 37"
"2099","make-edge","turtle",67,"turtle",38,"make-edge turtle 67 turtle 38"
"2100","make-edge","turtle",67,"turtle",39,"make-edge turtle 67 turtle 39"
"2101","make-edge","turtle",67,"turtle",40,"make-edge turtle 67 turtle 40"
"2102","make-edge","turtle",67,"turtle",41,"make-edge turtle 67 turtle 41"
"2103","make-edge","turtle",67,"turtle",42,"make-edge turtle 67 turtle 42"
"2104","make-edge","turtle",67,"turtle",43,"make-edge turtle 67 turtle 43"
"2105","make-edge","turtle",67,"turtle",44,"make-edge turtle 67 turtle 44"
"2106","make-edge","turtle",67,"turtle",45,"make-edge turtle 67 turtle 45"
"2107","make-edge","turtle",67,"turtle",46,"make-edge turtle 67 turtle 46"
"2108","make-edge","turtle",67,"turtle",47,"make-edge turtle 67 turtle 47"
"2109","make-edge","turtle",67,"turtle",48,"make-edge turtle 67 turtle 48"
"2110","make-edge","turtle",67,"turtle",49,"make-edge turtle 67 turtle 49"
"2111","make-edge","turtle",67,"turtle",50,"make-edge turtle 67 turtle 50"
"2112","make-edge","turtle",67,"turtle",51,"make-edge turtle 67 turtle 51"
"2113","make-edge","turtle",67,"turtle",52,"make-edge turtle 67 turtle 52"
"2114","make-edge","turtle",67,"turtle",53,"make-edge turtle 67 turtle 53"
"2115","make-edge","turtle",67,"turtle",54,"make-edge turtle 67 turtle 54"
"2116","make-edge","turtle",67,"turtle",55,"make-edge turtle 67 turtle 55"
"2117","make-edge","turtle",67,"turtle",56,"make-edge turtle 67 turtle 56"
"2118","make-edge","turtle",67,"turtle",57,"make-edge turtle 67 turtle 57"
"2119","make-edge","turtle",67,"turtle",58,"make-edge turtle 67 turtle 58"
"2120","make-edge","turtle",67,"turtle",59,"make-edge turtle 67 turtle 59"
"2121","make-edge","turtle",67,"turtle",60,"make-edge turtle 67 turtle 60"
"2122","make-edge","turtle",67,"turtle",61,"make-edge turtle 67 turtle 61"
"2123","make-edge","turtle",67,"turtle",62,"make-edge turtle 67 turtle 62"
"2124","make-edge","turtle",67,"turtle",63,"make-edge turtle 67 turtle 63"
"2125","make-edge","turtle",67,"turtle",64,"make-edge turtle 67 turtle 64"
"2126","make-edge","turtle",67,"turtle",65,"make-edge turtle 67 turtle 65"
"2127","make-edge","turtle",67,"turtle",66,"make-edge turtle 67 turtle 66"
"2128","make-edge","turtle",68,"turtle",1,"make-edge turtle 68 turtle  1"
"2129","make-edge","turtle",68,"turtle",2,"make-edge turtle 68 turtle  2"
"2130","make-edge","turtle",68,"turtle",3,"make-edge turtle 68 turtle  3"
"2131","make-edge","turtle",68,"turtle",4,"make-edge turtle 68 turtle  4"
"2132","make-edge","turtle",68,"turtle",5,"make-edge turtle 68 turtle  5"
"2133","make-edge","turtle",68,"turtle",8,"make-edge turtle 68 turtle  8"
"2134","make-edge","turtle",68,"turtle",11,"make-edge turtle 68 turtle 11"
"2135","make-edge","turtle",68,"turtle",12,"make-edge turtle 68 turtle 12"
"2136","make-edge","turtle",68,"turtle",13,"make-edge turtle 68 turtle 13"
"2137","make-edge","turtle",68,"turtle",14,"make-edge turtle 68 turtle 14"
"2138","make-edge","turtle",68,"turtle",15,"make-edge turtle 68 turtle 15"
